,At3g53110,LOS4,CRYOPHYTE,Low Expression of Osmotically Responsive Genes,C,MRP,T,"FLT, TMP, HRM",Early flowering; Resistant to freezing; Sensitive to elevated temperatures; Germination sensitive to ABA,MB,J. Zhu,2005,Moderate,2.00E-62,At3g19760,,,,
,At3g53130,LUT1,CYP97C1,Lutein Deficient,C,CLB,B,PRA,Low lutein levels; No other phenotypes detected,MB,D. DellaPenna,2004,High,2.00E-132,At1g31800,10.2,Cytochrome P450 Monooxygenase; Carotenoid Hydroxylase; Lutein Biosynthesis,,CPT  (4)
,At3g53420,PIP2;2,,Plasma Membrane Intrinsic Protein,C,CLB,B,CPR,Reduced hydraulic conductivity in roots,RV,C. Maurel,2003,High,6.00E-144,At2g37170,,,,Not Evaluated
,At3g53480,ABCG37,PIS1; PDR9,ATP-Binding Cassette,C,CND,H,HRM,Sensitive to auxin,MB,J. Friml,2010,High,0,At2g37280,,,,Not Evaluated
,At3g53720,AtCHX20,,Cation/H+ Exchanger,C,CLB,C,STT,Reduced stomatal width,RV,H. Sze,2007,High,0,At3g17630,,,,
,At3g53760,GCP4,,Gamma-Tubulin Complex Protein,C,MRP,V,"GRS, SRF",Dwarf; Sterile,RNAi,B. Liu,2010,Unique,4.00E-25,At5g06680,11.1,Gamma-Tubulin Complex Protein; Microtubule Array Organization,,Not Evaluated
,At3g53900,UPP,,Uracil Phosphoribosyltransferase,C,ESN,L,"SRL, PIG, GRS, ROT, MEC",Seedling lethal without exogenous sucrose; Dwarf; Pale green to albino; Few lateral roots; Fragile roots,RV,J. Renou,2009,Unique,9.00E-16,At3g27440,10.1,Uracil Phosphoribosyltransferase,,CPT  (4)
,At3g54010,PAS1,DEI1,Pasticcino,C,ESN,S,"EMB, SRL",Embryo and seedling defective,TD,J.D. Faure,1998,Moderate,2.00E-49,At3g25230,8,Immunophilin-like FK506 Binding Protein; Putative Role in Hormone Signaling,,
,At3g54050,HCEF1,,High Cyclic Electron Flow,C,MRP,V,GRS,Slow growth,MB,D. Kramer,2010,High,1.00E-89,At1g43670,,,,Not Evaluated
,At3g54110,PUMP1,UCP1,Plant Uncoupling Mitochondrial Protein,C,MRP,V,GRS,Decreased inflorescence biomass; Decrease in photosynthesis,RV,A. Fernie,2006,High,4.00E-128,At5g58970,9,Mitochondrial Inner Membrane Uncoupling Protein; Dissipation of Proton Gradient,MIT  (1),
,At3g54170,FIP37,,FKBP Interacting Protein,C,ESN,S,EMB,Embryo defective; Globular,TD,M. Herzog,2002,Unique,0.78,At5g40420,2.3,FKBP12 Interacting Protein; Putative Role in Alternative Pre-mRNA Splicing,,
,At3g54220,SCR,SGR1,Scarecrow,C,MRP,V,ROT,Slow root growth,MB,P. Benfey,1996,Moderate,2.00E-116,At5g41920,,,,
,At3g54280,RGD3,CHA16; CHR16; BTAF1,Root Growth Defective,C,CND,P,"TMP, HRM",Unable to regenerate shoots from callus; Phenotype enhanced at high temperature,MB; RV,M. Sugiyama,2009,Moderate,5.00E-61,At3g06010,7,TATA-Binding Protein-Associated Factor,,
,At3g54320,WRI1,,Wrinkled Seed,C,ESN,S,EMB,Embryo defective; Cotyledon,MB,C. Benning,2007,Moderate,3.00E-69,At1g79700,7,Transcription Factor; AP2/EREB Domain Protein,,
,At3g54340,AP3,,Apetala,C,MRP,R,FSM,Homeotic floral transformations,OTH,E. Meyerowitz,1993,Unique,6.00E-28,At5g60910,7,MADS Box Transcription Factor,,
,At3g54350,EMB1967,,Embryo Defective,C,ESN,S,EMB,Embryo defective; Transition,TD,D. Meinke,2002,Moderate,3.00E-56,At1g75530,8,Forkhead-Associated Domain Protein; Putative Role in Signal Transduction,,
,At3g54610,GCN5,BGT; HAC3; HAG1; HAT1,General Control Non-Repressible,C,MRP,V,"GRS, ROT, LEF, ARC, MSL, FSM, SRF","Dwarf; Increased branching; Short roots; Small rosette; Serrated, chlorotic leaves; Short stamens and petals; Reduced fertility",RV,S. Triezenberg,2003,Unique,5.00E-05,At2g41450,6.1,Histone Acyltransferase,,
,At3g54640,TRP3,TSA1,Tryptophan Biosynthesis,C,ESN,L,"SRL, CHS",Seedling lethal without exogenous tryptophan; Resistant to anthranilate analogs (herbicide),OTH,R. Last,1991,High,1.00E-106,At4g02610,10.1,Tryptophan Synthase Alpha Subunit,,CPT  (4)
,At3g54650,FBL17,,,C,ESN,G,"MGD, MSD",Male gametophyte defective; Bicellular pollen; 50% defective seeds,RV,P. Genschik,2009,Unique,6.00E-04,At2g25490,5,F-Box Protein; Division of Generative Cell in Pollen,,
,At3g54660,EMB2360,AtGR2; GR,Embryo Defective,C,ESN,S,EMB,Embryo defective; Globular,TD,D. Meinke,2004,High,5.00E-139,At3g24170,10.5,Glutathione Reductase; Protection Against Oxidative Stress,MIT  (2),CPT  (4)
,At3g54670,TTN8,SMC1,Titan,C,ESN,S,"EMB, CUL",Embryo defective; Preglobular; Enlarged endosperm nuclei,TD,D. Meinke,2002,Moderate,3.00E-31,At5g48600,6.2,Cohesin; Structural Maintenance of Chromosome Protein,,
,At3g54690,SETH3,,,C,ESN,G,GAM,Complete male gametophyte defective,TD,D. Twell,2004,Unique,0.001,At3g24090,10.5,Arabinose-5-Phosphate Isomerase,,
,At3g54720,AMP1,COP2; HPT; PT,Altered Meristem Program,C,ESN,S,"EMB, SRL",Embryo and seedling defective,MB,A. Chaudhury,2001,High,2.00E-126,At5g19740,8,Putative Glutamate Carboxypeptidase; Putative Role in Signaling,,
,At3g54810,BME3,BME3-ZF,Blue Micropylar End,C,MRP,V,"GER, TMP",Low germination rate; Reduced response to cold stratification,RV,H. Nonogaki,2005,Unique,4.00E-29,At1g08010,7,GATA Zinc Finger Transcription Factor,,
,At3g54870,MRH2,ARK1,Morphogenesis of Root Hair,C,CLB,C,RTH,"Wavy, branched root hairs",MB; RV,G. Wasteneys,2008,Moderate,8.00E-154,At1g12430,,,,
,At3g54920,PMR6,,Powdery Mildew Resistant,C,CND,I,PTH,Resistant to powdery mildew,TD,S. Somerville,2002,High,3.00E-157,At5g04310,,,,
,At3g55010,EMB2818,PUR5; AtPURM,Embryo Defective,C,ESN,S,EMB,Embryo defective; Preglobular,RV,D. Meinke,2009,Unique,0.38,At1g30700,10.1,Phosphoribosylformylglycinamidine Cyclo-ligase; AIR synthetase; Purine Biosynthesis,,CPT  (4)
,At3g55120,TT5,CFI,Transparent Testa,C,MRP,R,"PIG, SSC",Yellow seed coat,OTH,B. Shirley-Winkel,2001,Moderate,4.00E-58,At5g66220,,,,
,At3g55130,AtWBC19,,White-Brown Complex Homolog,C,CND,H,CHS,Sensitive to kanamycin,RV,C. Stewart,2005,High,0,At3g55110,,,,
,At3g55250,PDE329,,Pigment Defective Embryo,NC,MRP,V,PIG,Pigment defective embryo,RV,D. Meinke,2011,Unique,13,At2g39580,13,Uncertain; Similar to Calcium Homeostasis Regulator,,CPT  (4)
,At3g55270,MKP1,,MAP Kinase Phosphatase,C,CND,H,CHS,Sensitive to genotoxic stress,TD,J. Paszkowski,2001,Unique,2.00E-20,At3g06110,8,MAP Kinase Phosphatase; Stress Signaling,,
,At3g55360,CER10,ECR; TSC13,Eceriferum,C,MRP,V,"NLS, GRS, LEF, IST, ARC, FSM, SRF","Downward-bending cotyledons; Dwarf; Glossy, thin, zig-zag inflorescences; Small, crinkled leaves; Fused floral buds; Short, crooked stamen filaments; Reduced male fertility",MB; RV,L. Kunst,2005,Unique,6.00E-14,At5g16010,10.3,Enoyl-CoA Reductase; Very Long Chain Fatty Acid Biosynthesis,,
,At3g55400,OVA1,,Ovule Abortion ,NC,ESN,G,EMG,Ovule abortion; Male and female gametophyte defective; Early embryo defective (inferred),RV,D. Meinke,2005,Moderate,1.00E-37,At4g13780,3.2,Amino Acyl tRNA Synthetase (Methionine),MIT  (2),
,At3g55480,PAT2,AP-3 BETA,Protein Affected Trafficking,C,ESN,L,"SRL, GER, ROT, ARC", Low penetrance of seedling lethality; Low germination rate over time; Short roots; Few lateral roots; Abnormal inflorescence stem gravitropism,MB; RV,J. Friml,2010,Unique,6.00E-23,At4g23460,11.1,"Putative Beta-Subunit of the
AP-3 Complex; Lytic Vacuole Biogenesis",,Not Evaluated
,At3g55510,RBL,,Rebelote,NC,ESN,S,EMB,Embryo defective; Transition,MB; RV,C. Trehin,2008,High,3.00E-86,At2g18220,13,Uncertain; Noc2 Domain Protein,,
,At3g55530,SDIR1,,Salt- and Drought-Induced RING Finger,C,MRP,V,ROT,Long primary root,RV,Q. Xie,2007,Unique,4.00E-15,At1g04790,5,E3 Ubiquitin Ligase,,
,At3g55610,P5CS2,,Pyrroline-5-Carboxylate Synthetase,C,ESN,S,EMB,Embryo defective; Cotyledon,RV,C. Koncz,2007,High,0,At2g39800,10.1,Delta 1-Pyrroline-5-Carboxylate Synthetase; Proline Biosynthesis,,CPT  (2)
,At3g55620,EMB1624,EIF-6,Embryo Defective,NC,ESN,S,EMB,Embryo defective; Globular,TD,D. Meinke,2003,High,4.00E-103,At2g39820,3.3,Translation Initiation Factor,,
,At3g55630,FPGS3,DFD,Folylpolyglutamate Synthetase,NC,CLB,B,PRA,Low methionine levels,RV,D. DellaPenna,2010,High,7.00E-167,At5g05980,,,,Not Evaluated
,At3g55830,EPC1,,Ectopically Parting Cells,C,ESN,L,"SRL, NLS, PIG, ROT, LEF, ARC, MSL, SRF, MEC","High penetrance of seedling lethality on soil; Curled, thick cotyledons; Short hypocotyls; Short roots; Increased lateral root number; Pale, bleached, small rosette leaves; Complete loss of branching; Severely reduced fertility; Fragile cotyledons",RV,A. Marchant,2005,Unique,2.00E-23,At5g04500,13,Uncertain; GT64 Glycosyltransferase,,
,At3g55990,ESK1,,Eskimo,C,CND,P,TMP,Resistant to freezing,MB; RV,J. Browse,2007,Moderate,1.00E-176,At2g40150,,,,
,At3g56040,UGP3,,UDP-Glucose Pyrophosphorylase,C,CLB,B,PRA,Complete loss of sulfolipid accumulation; No other phenotypes detected,RV,K. Saito,2009,Unique,0.006,At5g52560,10.3,UDP-Glucose Pyrophosphorylase; Sulfolipid Biosynthesis,,CPT  (3)
,At3g56400,WRKY70,,WRKY DNA-Binding Protein,C,CND,H,"HRM, PTH",Elevated anthocyanin levels in response to jasmonic acid; Susceptible to fungal infection,RV,E. Palva,2006,Moderate,1.00E-44,At2g40750,,,,
,At3g56800,CaM3,,Calmodulin,C,CND,P,TMP,Sensitive to high temperature,RV,D. Sun,2009,High,7.00E-83,At2g27030,,,,
,At3g56940,CHL27,CRD1; ACSF,,C,MRP,V,"PIG, GRS, MSL",Dwarf; Pale green; Chlorotic,RV,P. Jensen,2008,Unique,3.1,At5g57490,10.2,Chlorophyll Biosynthesis,,CPT  (4)
,At3g56960,PIP5K4,,Phosphatidyl Inositol Monophosphate 5 Kinase,C,CLB,C,STT,"Delayed, decreased stomatal opening",RV,Y. Lee,2007,High,0,At2g41210,,,,
,At3g57040,ARR9,AtRR4,Arabidopsis Response Regulator,NC,MRP,V,ROT,Slightly fewer lateral roots,RV,J. Kieber,2004,High,8.00E-80,At2g41310,,,,
,At3g57090,FIS1A,BIGYIN1,Fission,NC,MRP,V,"GRS, CUL",Semi-dwarf; Abnormal mitochondria and peroxisome morphology,RV,J. Hu,2008,Moderate,2.00E-48,At5g12390,11.1,DRP Organelle Anchor Protein; Mitochondria and Peroxisome Division,MIT  (1),
,At3g57130,BOP1,,Blade on Petiole,C,MRP,V,"NLS, LEF, FSM, SEN",Ectopic organ outgrowths on the basal portion of cauline leaves and the petioles of cotyledons and rosette leaves; Fused rosette leaf petioles; Reduced leaf number; Abnormal floral organ number and morphology; Delayed senescence,MB,H. Nam,2003,High,0,At2g41370,,,,
,At3g57150,AtCBF5,AtNAP57,Centromere Binding Factor,C,ESN,L,NHM,No homozygous mutant plants recovered,RV,I. Schubert,2008,Unique,2.00E-19,At5g14460,2.3,snoRNP Generation; RNA Processing,,
,At3g57180,BPG2,,Brassinazole-Insensitive-Pale Green,C,MRP,V,"PIG, CHS",Pale green cotyledons; Resistant to brassinazole (inhibitor of brassinosteroid synthesis),TD; RV,T. Nakano,2009,Moderate,4.00E-109,At4g10620,12,Chloroplast Zinc Finger GTPase,,CPT  (4)
,At3g57510,ADPG1,PGA9; SAC70,Arabidopsis Dehiscence Zone Polygalacturonase,C,MRP,R,FSM,Reduced silique shattering,RV,S. Swain,2009,High,6.00E-159,At2g41850,,,,
,At3g57650,LPAT2,,Lysophosphatidyl Acyltransferase,C,ESN,G,"GAM, GEM, S:LEF",Female gametophyte defective; Embryo defective (inferred); Heterozygotes: Slightly shorter rosette leaves,RV,A. Huang,2005,High,1.00E-134,At1g51260,10.5,Lysophosphatidic Acid Metabolism,,
,At3g57670,NTT,,No Transmitting Tract,C,MRP,R,SRF,Reduced fertility,RV,M. Yanofsky,2007,Moderate,2.00E-90,At1g51220,,,,
,At3g57860,OSD1,UVI4-L,Omission of Second Division,C,MRP,R,"OVP, CUL",Dyad pollen; Increased ploidy levels,RV,R. Mercier,2009,Moderate,2.00E-71,At2g42260,,,,
,At3g57870,EMB1637,SCE1,Embryo Defective,C,ESN,G,EMG,Embryo defective; Gametophyte defective (inferred),TD,D. Meinke,2003,Unique,5.00E-28,At2g02760,4.1,SUMO Conjugating Enzyme; Protein Modification,,
,At3g57920,SPL15,,Squamosa Promoter Binding Protein-Like,C,MRP,V,"GRS, LEF",Dwarf; Increased rosette leaf number,RV,P. Huijser,2008,Moderate,2.00E-77,At2g42200,,,,
,At3g58070,GIS,,Glabrous Inflorescence Stems,C,CLB,C,STT,Abnormal trichomes on inflorescence organs; Heterozygotes: Intermediate phenotype,RV,P. Broun,2006,Moderate,1.00E-38,At2g41940,,,,
,At3g59030,TT12,,Transparent Testa,C,MRP,R,"PIG, SSC",Yellow seed coat,TD,M. Koornneef,2001,High,6.00E-126,At3g21690,,,,
,At3g59050,PAO3,,Polyamine Oxidase,C,ESN,G,"MGD, SRF",Male gametophyte defective; Homozygotes are viable: Reduced fertility,RV,S. Zhang,2010,High,0,At2g43020,10.5,Peroxisomal Protein; Spermidine Metabolism,,Not Evaluated
,At3g59060,PIL6,PIF5,Phytochrome Interacting Factor 3-Like,C,CND,P,LIT,Short hypocotyl and large cotyledons under red light,RV,P. Quail,2007,High,6.00E-87,At2g43010,,,,
,At3g59220,PRN,PRN1; AtPirin1,Pirin,C,CND,H,"TMP, HRM",Delayed germination without stratification; Germination and early seedling growth sensitive to ABA,RV,L. Kaufman,2003,High,2.00E-124,At2g43120,,,,
,At3g59380,FTA,PFT/PGGT-I_; PLP,Farnesyltransferase,C,MRP,V,"GRS, IST, ARC, FSM, SRF, FLT, TCM",Dwarf; Slow growth; Low penetrance of fasciated stems and inflorescences; Increased floral organ number; Reduced fertility; Late flowering; Large shoot meristem,MB; RV,S. Yalovsky,2004,Unique,4.00E-15,At4g24490,8,Alpha-Subunit of Farnesyltransferase and Geranylgeranyltransferase-I; Meristem Signaling,,
,At3g59400,GUN4,,Genomes Uncoupled,C,MRP,V,"PIG, GRS",Dwarf; Albino or yellow,MB; RV,J. Chory,2003,Unique,1,At4g40020,12,Chlorophyll Synthesis and Intracellular Signaling,,CPT  (4)
,At3g59420,ACR4,,Arabidopsis Crinkly,C,MRP,V,"ROT, OVP, TCM",Few lateral roots; Abnormal integuments; Increased lateral root meristem number,RV,G. Ingram,2003,High,6.00E-96,At2g39180,,,,
,At3g59550,SYN3,AtRAD21.2,,C,ESN,G,GAM,Complete female gametophyte defective; Male gametophyte defective,RV,C. Makaroff,2007,Moderate,4.00E-54,At4g05360,6.2,_-Kleisin Cohesin Protein,,
,At3g59770,SAC9,,Supressor of Actin,C,MRP,V,"PIG, GRS, LEF","Slow growth; Upward-bending, purple leaves",MB; RV,D. DeWald,2005,Moderate,5.00E-32,At1g17340,8,SAC Domain Phosphatase; Phosphoinositide Signaling,,
,At3g60190,ADL1E,ADL4; ADLP2; DRP1E; EDR3,Arabidopsis Dynamin-Like,C,CND,I,PTH,Resistant to Erysiphe cichoracearum and Botrytis cinerea,MB,R. Innes,2006,High,0,At2g44590,8,Dynamin-Related GTPase; Role in Salicylic Acid Signaling and Programmed Cell Death,MIT  (1),
,At3g60330,AHA7,,Arabidopsis H+ ATPase,NC,CLB,C,RTH,Decreased root hair density,RV,W. Schmidt,2009,High,0,At5g62670,,,,
,At3g60370,AtFKBP20-2,,FK-506 Binding Protein,C,MRP,V,"PIG, GRS, LEF","Dwarf; Small, pale green leaves",RV,S. Luan,2006,Unique,5.00E-12,At4g19830,4.1,Immunophilin; Peptidyl-Prolyl Isomerase; Protein Folding,,CPT  (3)
,At3g60460,DUO1,,Duo Pollen,C,ESN,G,GAM,Complete male gametophyte defective,MB,D. Twell,2005,Moderate,2.00E-33,At4g26930,7,R2R3 MYB Transcription Factor,,
,At3g60500,CER7,G3,Eceriferum,C,MRP,V,"GER, PIG, IST, FSM","Very low germination rate; Bright green, glossy stems, inflorescences, and siliques",MB; RV,L. Kunst,2007,Moderate,5.00E-163,At3g12990,,,,
,At3g60740,TTN1,CHO; EMB133,Titan,C,ESN,S,"EMB, CUL",Embryo defective; Preglobular; Enlarged embryo cells and endosperm nuclei,MB; TD,D. Meinke,2002,Unique,0.85,At3g49620,11.1,Tubulin Folding Cofactor D; Regulator of Tubulin Folding and Microtubule Dynamics,,
,At3g60830,ARP7,,Actin-Related Protein,C,ESN,S,EMB,Embryo defective; Cotyledon,RV,R. Meagher,2003,Moderate,8.00E-57,At2g37620,6.1,Actin-Related Protein; Proposed Role in Chromatin Remodeling,,
,At3g61110,ARS27,,Arabidopsis Ribosomal Protein,C,CND,H,CHS,Sensitive to DNA damaging agents ,TD,J. Paszkowski,1999,Moderate,7.00E-35,At2g45710,,,,
,At3g61140,FUS6,COP11; EMB78,Fusca,C,ESN,L,"SRL, PIG, LIT, NUT",Seedling lethal; Red seeds and cotyledons due to anthocyanin accumulation; Abnormal growth in the dark; Short roots in response to sugar,TD,D. Meinke,1994,Unique,1.00E-12,At3g12850,5,Component of COP9 Signalosome; Role in Light-Regulated Signal Transduction and Protein Degradation,,
,At3g61190,BAP1,,BON Association Protein,C,MRP,V,"LEF, PTH","Small, curled leaves; Resistant to disease",RV,J. Hua,2006,Moderate,1.00E-52,At2g45760,,,,
,At3g61430,PIP1;2,,Plasma Membrane Intrinsic Protein,C,CLB,B,CPR,Reduced root hydrostatic hydraulic conductivity,RV,C. Maurel,2010,High,2.00E-153,At1g01620,,,,Not Evaluated
,At3g61440,CYS-C1,,Cysteine Synthase,C,CLB,C,RTH,Abnormal root hairs,RV,L. Romero,2010,High,6.00E-109,At3g59760,10.5,Mitochondrial _-Cyanoalanine Synthase; Cyanide Detoxification,MIT  (5),Not Evaluated
,At3g61510,ACS1,,Aminocyclopropane Carboxylate Synthase,C,MRP,V,"NLS, IST, FLT",Large cotyledons; Long hypocotyl; Thin inflorescence stems; Early flowering; Low ethylene levels,RV,A. Theologis,2009,High,0,At1g01480,,,,
,At3g61710,ATG6,AtVPS30,Autophagy,C,ESN,G,GAM,Complete male gametophyte defective,RV,Y. Ohsumi,2007,Unique,0.66,At4g22070,11.3,Vacuolar Protein Sorting,,
,At3g61730,RMF,,Reduced Male Fertility,NC,MRP,V,"GRS, LEF, FSM",Increased growth rate; Large leaves and flowers,RNAi,C. Park,2010,High,0,At5g36000,,,,Not Evaluated
,At3g61780,EMB1703,,Embryo Defective,C,ESN,S,EMB,Embryo defective; Transition,TD,D. Meinke,2002,Moderate,0,At5g28400,13,Unknown,,CPT  (1)
,At3g61850,DAG1,,Dof Affecting Germination,C,MRP,V,"GER, LIT",Reduced seed dormancy; Seeds germinate in darkness; Altered response to red and far-red light,RV,P. Vittorioso,2000,High,3.00E-82,At2g46590,,,,
,At3g61890,AtHB-12,AtHB12,Homeobox 12,C,CND,H,HRM,Long roots in response to ABA,RV,E. Soderman,2004,Moderate,7.00E-62,At2g46680,,,,
,At3g62030,ROC4,AtCYP20-3,Rotamase CyP,C,CND,H,CHS,Sensitive to osmotic stress and elevated salt,RV,S. Luan,2008,Moderate,8.00E-67,At5g13120,4.1,Cyclophilin; Peptidyl Prolyl Isomerase; Protein Folding,,CPT  (4)
,At3g62090,PIF6,PIL2,Phytochrome Interacting Factor,C,MRP,V,GER,Low germination rate,RV,K. Halliday,2010,Moderate,5.00E-63,At2g46970,,,,Not Evaluated
,At3g62800,DRB4,,Double-Stranded-RNA-Binding Protein,NC,MRP,V,LEF,Downward-bending leaf margins,RV,H. Vaucheret,2006,Moderate,7.00E-32,At3g26932,,,,
,At3g62910,APG3,,Albino and Pale Green,C,ESN,L,"SRL, PIG",Albino seeds and seedlings,TN,R. Motohashi,2002,Moderate,3.00E-64,At2g47020,3.3,Cytosolic Translation Releasing Factor RF-1,,CPT  (3)
,At3g62980,TIR1,,Transport Inhibitor Response,C,MRP,V,"NLS, ROT, HRM",Abnormal hypocotyl and lateral root formation; Insensitive to auxin,TD,M. Estelle,1998,High,0,At4g03190,,,,
,At3g63190,HFP108,RRF,High Chlorophyll Fluorescence and Pale Green Mutant,NC; C,ESN,S,"EMB, W:SRL",Null: Embryo defective; Knockdown: Seedling lethal without exogenous sucrose,MB; RV,L. Zhang,2010,Unique,7.00E-20,At3g01800,5,Plastid Ribosome Recycling Factor,,Not Evaluated
,At3g63250,HMT2,AtHMT-2,Homocysteine Methyltransferase,C,CLB,B,PRA,Elevated methionine levels in seeds,MB; RV,G. Jander,2008,High,3.00E-126,At3g22740,,,,
,At3g63300,FKD1,,Forked,C,CLB,C,TCM,Abnormal cotyledon vascular patterning; No other phenotypes detected,MB; RV,E. Schultz,2010,High,8.00E-89,At3g22810,,,,Not Evaluated
,At3g63410,APG1,VTE3,Albino or Pale Green Mutant,C,ESN,L,"SRL, PIG",Seedling lethal; Pale green,MB; RV,D. DellaPenna,2003,Unique,6.00E-05,At5g57300,10.5,Methylation of Plastoquinone,,CPT  (4)
,At3g63420,AGG1,,G-Protein Gamma Subunit,C,MRP,V,ROT,Abnormal root architecture; Increased basipetal auxin transport,RV,A. Jones,2009,Unique,4.00E-10,At3g22942,8,G-Protein Complex Subunit; Regulator of Auxin Transport,,
,At3g63490,EMB3126,,Embryo Defective,C,ESN,S,EMB,Embryo defective; Preglobular / Globular,RV,D. Meinke,2011,Moderate,8.00E-41,At2g42710,3.1,Chloroplast 50S Ribosomal Protein L1 ,,CPT  (4)
,At3g63520,CCD1,NCED1,Carotenoid Cleavage Dioxygenase,C,CLB,B,PRA,Elevated carotenoid levels in seeds; No other phenotypes detected,RV,H. Klee,2006,High,2.00E-98,At4g19170,,,,
,At3g63530,BB,BB2,Big Brother,C,MRP,R,FSM,Large floral organs,MB; RV,M. Lenhard,2006,Moderate,7.00E-30,At3g19910,5,E3 Ubiquitin Ligase,,
,At4g00020,AtBRCA2a,EDA20; MEE43,Breast Cancer Associated,NC,ESN,G,"MGD, CHS",Female gametophyte defective; Homozygotes are viable: Sensitive to genotoxic stress,RV,S. Toki,2009,High,0,At5g01630,1,DSB Repair; Homologous Recombination,,
,At4g00100,PFL2,RPS13A,Pointed First Leaves,C,MRP,V,"ROT, LEF, STT, LIT","Narrow, pointed first true leaves; Short roots; Decreased density and abnormal branching of trichomes; Late flowering under continuous light",TN,K. Shinozaki,2000,High,3.00E-83,At3g60770,,,,
,At4g00220,JLO,,Jagged Lateral Organs,C,ESN,S,EMB,Embryo defective; Globular,RV,R. Simon,2007,Moderate,2.00E-47,At2g45420,7,LOB Domain Transcription Factor,,
,At4g00310,EDA8,MEE23,Embryo Sac Development Arrest,NC,ESN,G,"GAM, GEM",Female gametophyte defective; Embryo defective (inferred),TD,V. Sundaresan,2005,Unique,12,At5g03650,13,Unknown,,
,At4g00330,PDD25,CRCK2,Pollen Development Defective,NC,ESN,G,GAM,Complete male gametophyte defective; Female gametophyte defective,TD,S. McCormick,2009,Moderate,6.00E-100,At5g58940,8,Calmodulin-Binding Receptor-Like Kinase,,
,At4g00450,CRP,CCT,Cryptic Precocious,NC,MRP,R,"SRF, TCM",Reduced fertility; Large SAM,RV,R. Poethig,2010,Unique,1.6,At5g52290,7,Putative Transcriptional Repressor,,
,At4g00620,EMB3127,,Embryo Defective,C,ESN,S,EMB,Embryo defective; Preglobular,RV,D. Meinke,2011,High,3.00E-143,At4g00600,10.1,Folic Acid Biosynthesis; Vitamin Biosynthesis,,CPT  (4)
,At4g00650,FRI,FLA,Frigida,C,MRP,T,MTM,Altered vernalization requirement for flowering,MB,C. Dean,2000,Unique,5.00E-12,At5g48385,7,Putative Transcriptional Activator,,
,At4g00710,BSK3,,BR-Signaling Kinase,C,CND,P,"LIT, HRM",Short hypocotyl in the dark; Insensitive to brassinosteroids,RV,Z. Wang,2008,High,0,At1g01740,,,,
,At4g00730,ANL2,AHDP,Anthocyaninless,C,MRP,V,ROT,Abnormal root architecture; Low anthocyanin levels in subepidermal cells,TN,M. Koornneef,1999,High,0,At3g61150,,,,
,At4g00800,SETH5,,,NC,ESN,G,GAM,Male gametophyte defective; Female gametophyte defective; Rare embryo defective (inferred),TD; RV,D. Twell,2004,Unique,0.034,At4g02730,11.3,Putative Vps8 Homolog,,
,At4g01050,TROL,,Thylakoid Rhodanese-Like,C,MRP,V,"PIG, GRS, LEF, CUL",Slow growth; Small rosette; Thick leaves; Incomplete penetrance of yellow inflorescences and siliques; Small chloroplasts with altered morphology,RV,H. Fulgosi,2009,Unique,4.00E-24,At3g25480,9,Thylakoid Rhodanese-Like Protein; Tethers Ferredoxin:NADP(+) Oxidoreductase to Thylakoid Membrane,,
,At4g01060,CPL3,ETC3,Caprice-Like MYB,NC,CLB,C,"STT, RTH",Increased trichome density; Abnormal root hairs,RV,T. Wada,2008,Unique,9.00E-19,At2g46410,7,R3 MYB-Domain Transcriptional Regulator,,
,At4g01100,ADNT1,,Adenine Nucleotide Transporter,C,MRP,V,ROT,Slightly shorter roots; Decreased cellular respiration,RV,F. Palmieri,2008,Moderate,9.00E-54,At5g51050,11.2,Mitochondrial Adenine Nucleotide Transporter,MIT  (1),
,At4g01190,PIPK10,,Phosphatidylinositol Phosphate Kinase,C,CND,H,CHS,Pollen tube growth sensitive to latrunculin B (inhibitor of actin polymerization),RV,I. Heilmann,2011,High,9.00E-163,At1g01460,,,,Not Evaluated
,At4g01220,MGD4,,Male Gametophyte Defective,C,ESN,G,"GAM, W:MGD, W:SRF",Null: Complete male gametophyte defective; Knockdown: Male gametophyte defective; Homozygotes are viable: Reduced fertility,TN; RV,D. Ye,2011,High,6.00E-145,At4g01770,10.5,Xylosyltransferase,,
,At4g01370,MPK4,,MAP Kinase,C,MRP,V,"GRS, LEF, SRF, PTH",Dwarf; Curled leaves; Reduced fertility; Resistant to bacterial and oomycete infection,TN,J. Mundy,2000,High,0,At1g01560,,,,
,At4g01470,TIP1;3,,Tonoplast Intrinsic Protein,NC,CND,H,NUT,Short pollen tubes under nitrogen starvation,RV,J. Muschietti,2010,High,2.00E-83,At2g36830,,,,Not Evaluated
,At4g01500,NGA4,,Ngatha,C,MRP,R,FSM,Altered pistil morphology,RV,C. Ferrandiz,2009,Moderate,3.00E-52,At1g01030,,,,
,At4g01540,NTM1,,NAC with Transmembrane Motif,NC,MRP,V,NLS,Long hypocotyl,RV,C. Park,2006,Moderate,3.00E-156,At4g01520,,,,
,At4g01800,AGY1,AtCPSECA,Albino or Glassy Yellow,C,ESN,L,"SRL, PIG",Seedling lethal (inferred from pigment defect); Albino embryos,TD,N. Wang,2010,Moderate,0,At1g21650,4.2,Thylakoid Protein Translocase; Protein Transport,,CPT  (4)
,At4g02060,PRL,,Prolifera,C,ESN,G,EMG,Embryo defective; Female gametophyte defective,TN,P. Springer,1995,Moderate,3.00E-91,At5g46280,1,DNA Replication Licensing Factor; Regulation of Initiation of DNA Replication,,
